SKU,LOC,FECHA,UNI
Art03,LOC_404,14/6/2019,1
Art03,LOC_404,18/6/2019,1
Art03,LOC_405,1/4/2019,3
Art03,LOC_405,2/4/2019,3
Art03,LOC_405,3/4/2019,3
Art03,LOC_405,4/4/2019,8
Art03,LOC_405,5/4/2019,1
Art03,LOC_405,8/4/2019,1
Art03,LOC_405,9/4/2019,8
Art03,LOC_405,10/4/2019,3
Art03,LOC_405,11/4/2019,2
Art03,LOC_405,13/4/2019,3
Art03,LOC_405,14/4/2019,8
Art03,LOC_405,15/4/2019,1
Art03,LOC_405,16/4/2019,1
Art03,LOC_405,17/4/2019,2
Art03,LOC_405,18/4/2019,4
Art03,LOC_405,19/4/2019,3
Art03,LOC_405,20/4/2019,3
Art03,LOC_405,21/4/2019,4
Art03,LOC_405,22/4/2019,5
Art03,LOC_405,23/4/2019,4
Art03,LOC_405,24/4/2019,2
Art03,LOC_405,25/4/2019,6
Art03,LOC_405,26/4/2019,2
Art03,LOC_405,27/4/2019,5
Art03,LOC_405,28/4/2019,3
Art03,LOC_405,29/4/2019,2
Art03,LOC_405,30/4/2019,5
Art03,LOC_405,1/5/2019,4
Art03,LOC_405,2/5/2019,4
Art03,LOC_405,3/5/2019,3
Art03,LOC_405,4/5/2019,5
Art03,LOC_405,6/5/2019,5
Art03,LOC_405,7/5/2019,2
Art03,LOC_405,8/5/2019,5
Art03,LOC_405,9/5/2019,5
Art03,LOC_405,11/5/2019,4
Art03,LOC_405,12/5/2019,5
Art03,LOC_405,13/5/2019,4
Art03,LOC_405,14/5/2019,3
Art03,LOC_405,15/5/2019,5
Art03,LOC_405,16/5/2019,2
Art03,LOC_405,17/5/2019,4
Art03,LOC_405,18/5/2019,3
Art03,LOC_405,19/5/2019,6
Art03,LOC_405,20/5/2019,6
Art03,LOC_405,22/5/2019,5
Art03,LOC_405,23/5/2019,2
Art03,LOC_405,24/5/2019,1
Art03,LOC_405,25/5/2019,4
Art03,LOC_405,26/5/2019,1
Art03,LOC_405,28/5/2019,4
Art03,LOC_405,29/5/2019,3
Art03,LOC_405,30/5/2019,5
Art03,LOC_405,31/5/2019,4
Art03,LOC_405,1/6/2019,7
Art03,LOC_405,2/6/2019,6
Art03,LOC_405,3/6/2019,1
Art03,LOC_405,4/6/2019,4
Art03,LOC_405,5/6/2019,2
Art03,LOC_405,6/6/2019,1
Art03,LOC_405,7/6/2019,5
Art03,LOC_405,8/6/2019,5
Art03,LOC_405,9/6/2019,2
Art03,LOC_405,10/6/2019,7
Art03,LOC_405,11/6/2019,3
Art03,LOC_405,12/6/2019,1
Art03,LOC_405,13/6/2019,3
Art03,LOC_405,14/6/2019,4
Art03,LOC_405,15/6/2019,12
Art03,LOC_405,16/6/2019,4
Art03,LOC_405,18/6/2019,4
Art03,LOC_405,19/6/2019,4
Art03,LOC_405,20/6/2019,1
Art03,LOC_405,21/6/2019,3
Art03,LOC_405,22/6/2019,4
Art03,LOC_405,23/6/2019,4
Art03,LOC_406,5/4/2019,2
Art03,LOC_406,6/4/2019,2
Art03,LOC_406,12/4/2019,1
Art03,LOC_406,14/4/2019,1
Art03,LOC_406,23/4/2019,1
Art03,LOC_406,26/4/2019,1
Art03,LOC_406,29/4/2019,1
Art03,LOC_406,30/4/2019,1
Art03,LOC_406,4/5/2019,2
Art03,LOC_406,8/5/2019,1
Art03,LOC_406,10/5/2019,1
Art03,LOC_406,15/5/2019,1
Art03,LOC_406,16/5/2019,1
Art03,LOC_406,18/5/2019,1
Art03,LOC_406,21/5/2019,1
Art03,LOC_406,25/5/2019,1
Art03,LOC_406,27/5/2019,1
Art03,LOC_406,28/5/2019,1
Art03,LOC_406,2/6/2019,1
Art03,LOC_406,3/6/2019,1
Art03,LOC_406,4/6/2019,1
Art03,LOC_406,5/6/2019,1
Art03,LOC_406,9/6/2019,2
Art03,LOC_406,10/6/2019,1
Art03,LOC_406,13/6/2019,1
Art03,LOC_406,14/6/2019,1
Art03,LOC_406,18/6/2019,1
Art03,LOC_406,21/6/2019,1
Art03,LOC_406,22/6/2019,2
Art03,LOC_407,2/4/2019,1
Art03,LOC_407,13/4/2019,1
Art03,LOC_407,19/4/2019,1
Art03,LOC_407,16/6/2019,1
Art03,LOC_407,17/6/2019,1
Art03,LOC_408,5/4/2019,2
Art03,LOC_408,9/4/2019,2
Art03,LOC_408,11/4/2019,1
Art03,LOC_408,14/4/2019,1
Art03,LOC_408,22/4/2019,3
Art03,LOC_408,27/4/2019,1
Art03,LOC_408,29/4/2019,1
Art03,LOC_408,2/5/2019,2
Art03,LOC_408,4/5/2019,2
Art03,LOC_408,5/5/2019,2
Art03,LOC_408,8/5/2019,1
Art03,LOC_408,13/5/2019,1
Art03,LOC_408,18/5/2019,1
Art03,LOC_408,19/5/2019,2
Art03,LOC_408,21/5/2019,2
Art03,LOC_408,22/5/2019,2
Art03,LOC_408,25/5/2019,3
Art03,LOC_408,3/6/2019,1
Art03,LOC_408,4/6/2019,2
Art03,LOC_408,7/6/2019,1
Art03,LOC_408,8/6/2019,1
Art03,LOC_408,12/6/2019,1
Art03,LOC_408,16/6/2019,1
Art03,LOC_408,17/6/2019,1
Art03,LOC_408,18/6/2019,1
Art03,LOC_408,20/6/2019,1
Art03,LOC_409,3/4/2019,1
Art03,LOC_409,7/4/2019,1
Art03,LOC_409,10/4/2019,2
Art03,LOC_409,12/4/2019,2
Art03,LOC_409,17/4/2019,2
Art03,LOC_409,18/4/2019,2
Art03,LOC_409,20/4/2019,1
Art03,LOC_409,21/4/2019,1
Art03,LOC_409,24/4/2019,1
Art03,LOC_409,26/4/2019,1
Art03,LOC_409,27/4/2019,2
Art03,LOC_409,28/4/2019,1
Art03,LOC_409,4/5/2019,1
Art03,LOC_409,6/5/2019,1
Art03,LOC_409,10/5/2019,1
Art03,LOC_409,12/5/2019,1
Art03,LOC_409,16/5/2019,3
Art03,LOC_409,18/5/2019,2
Art03,LOC_409,19/5/2019,3
Art03,LOC_409,22/5/2019,2
Art03,LOC_409,23/5/2019,3
Art03,LOC_409,24/5/2019,1
Art03,LOC_409,25/5/2019,2
Art03,LOC_409,28/5/2019,1
Art03,LOC_409,30/5/2019,1
Art03,LOC_409,2/6/2019,1
Art03,LOC_409,4/6/2019,2
Art03,LOC_409,5/6/2019,1
Art03,LOC_409,6/6/2019,2
Art03,LOC_409,8/6/2019,6
Art03,LOC_409,11/6/2019,2
Art03,LOC_409,13/6/2019,2
Art03,LOC_409,14/6/2019,5
Art03,LOC_409,15/6/2019,1
Art03,LOC_409,19/6/2019,1
Art03,LOC_409,20/6/2019,2
Art03,LOC_409,22/6/2019,2
Art03,LOC_409,23/6/2019,4
Art03,LOC_410,27/4/2019,4
Art03,LOC_410,2/5/2019,2
Art03,LOC_410,7/5/2019,1
Art03,LOC_410,9/5/2019,1
Art03,LOC_410,11/5/2019,1
Art03,LOC_410,14/5/2019,1
Art03,LOC_410,16/5/2019,1
Art03,LOC_410,22/5/2019,1
Art03,LOC_410,27/5/2019,1
Art03,LOC_410,28/5/2019,2
Art03,LOC_410,30/5/2019,3
Art03,LOC_410,31/5/2019,1
Art03,LOC_410,4/6/2019,1
Art03,LOC_410,5/6/2019,1
Art03,LOC_410,7/6/2019,3
Art03,LOC_410,10/6/2019,3
Art03,LOC_410,11/6/2019,1
Art03,LOC_410,12/6/2019,1
Art03,LOC_410,14/6/2019,1
Art03,LOC_410,16/6/2019,2
Art03,LOC_410,19/6/2019,2
Art03,LOC_410,21/6/2019,1
Art03,LOC_411,1/4/2019,1
Art03,LOC_411,4/4/2019,1
Art03,LOC_411,8/4/2019,1
Art03,LOC_411,12/5/2019,1
Art03,LOC_411,15/5/2019,1
Art03,LOC_411,17/5/2019,1
Art03,LOC_411,28/5/2019,1
Art03,LOC_411,7/6/2019,1
Art03,LOC_411,9/6/2019,1
Art03,LOC_411,13/6/2019,1
Art03,LOC_412,5/4/2019,1
Art03,LOC_412,16/4/2019,1
Art03,LOC_412,22/4/2019,1
Art03,LOC_412,6/5/2019,1
Art03,LOC_412,17/5/2019,1
Art03,LOC_412,21/5/2019,1
Art03,LOC_412,28/5/2019,1
Art03,LOC_412,4/6/2019,1
Art03,LOC_412,9/6/2019,2
Art03,LOC_412,11/6/2019,1
Art03,LOC_412,18/6/2019,1
Art03,LOC_412,21/6/2019,1
Art03,LOC_413,13/6/2019,1
Art03,LOC_413,14/6/2019,7
Art03,LOC_413,15/6/2019,4
Art03,LOC_413,19/6/2019,11
Art03,LOC_414,17/6/2019,1
Art03,LOC_414,18/6/2019,2
Art03,LOC_415,3/4/2019,1
Art03,LOC_415,6/4/2019,1
Art03,LOC_415,12/5/2019,1
Art03,LOC_415,5/6/2019,1
Art03,LOC_415,18/6/2019,1
Art03,LOC_416,1/4/2019,1
Art03,LOC_416,9/4/2019,1
Art03,LOC_416,22/4/2019,1
Art03,LOC_416,23/4/2019,2
Art03,LOC_416,30/4/2019,1
Art03,LOC_416,4/5/2019,2
Art03,LOC_416,6/5/2019,1
Art03,LOC_416,23/5/2019,2
Art03,LOC_416,25/5/2019,2
Art03,LOC_416,27/5/2019,1
Art03,LOC_416,31/5/2019,1
Art03,LOC_416,3/6/2019,1
Art03,LOC_416,6/6/2019,1
Art03,LOC_416,9/6/2019,1
Art03,LOC_416,18/6/2019,2
Art03,LOC_416,19/6/2019,1
Art03,LOC_416,21/6/2019,1
Art03,LOC_416,22/6/2019,2
Art03,LOC_420,1/4/2019,13
Art03,LOC_420,3/4/2019,18
Art03,LOC_420,4/4/2019,17
Art03,LOC_420,5/4/2019,22
Art03,LOC_420,6/4/2019,4
Art03,LOC_420,7/4/2019,5
Art03,LOC_420,8/4/2019,11
Art03,LOC_420,9/4/2019,12
Art03,LOC_420,10/4/2019,14
Art03,LOC_420,11/4/2019,16
Art03,LOC_420,12/4/2019,10
Art03,LOC_420,24/4/2019,21
Art03,LOC_420,25/4/2019,26
Art03,LOC_420,26/4/2019,12
Art03,LOC_420,27/4/2019,10
Art03,LOC_420,28/4/2019,7
Art03,LOC_420,29/4/2019,28
Art03,LOC_420,30/4/2019,14
Art03,LOC_420,1/5/2019,16
Art03,LOC_420,2/5/2019,27
Art03,LOC_420,3/5/2019,14
Art03,LOC_420,4/5/2019,15
Art03,LOC_420,5/5/2019,16
Art03,LOC_420,6/5/2019,13
Art03,LOC_420,8/5/2019,20
Art03,LOC_420,9/5/2019,23
Art03,LOC_420,10/5/2019,24
Art03,LOC_420,11/5/2019,27
Art03,LOC_420,12/5/2019,3
Art03,LOC_420,13/5/2019,41
Art03,LOC_420,14/5/2019,18
Art03,LOC_420,15/5/2019,21
Art03,LOC_420,16/5/2019,28
Art03,LOC_420,17/5/2019,36
Art03,LOC_420,18/5/2019,23
Art03,LOC_420,19/5/2019,17
Art03,LOC_420,20/5/2019,20
Art03,LOC_420,21/5/2019,9
Art03,LOC_420,22/5/2019,3
Art03,LOC_420,23/5/2019,7
Art03,LOC_420,24/5/2019,4
Art03,LOC_420,27/5/2019,10
Art03,LOC_420,28/5/2019,3
Art03,LOC_420,29/5/2019,8
Art03,LOC_420,30/5/2019,5
Art03,LOC_420,31/5/2019,5
Art03,LOC_420,1/6/2019,3
Art03,LOC_420,2/6/2019,2
Art03,LOC_420,3/6/2019,5
Art03,LOC_420,4/6/2019,10
Art03,LOC_420,5/6/2019,10
Art03,LOC_420,6/6/2019,8
Art03,LOC_420,7/6/2019,7
Art03,LOC_420,9/6/2019,4
Art03,LOC_420,10/6/2019,8
Art03,LOC_420,11/6/2019,5
Art03,LOC_420,12/6/2019,4
Art03,LOC_420,13/6/2019,6
Art03,LOC_420,14/6/2019,6
Art03,LOC_420,17/6/2019,4
Art03,LOC_420,18/6/2019,10
Art03,LOC_420,19/6/2019,8
Art03,LOC_420,20/6/2019,7
Art03,LOC_420,21/6/2019,1
Art03,LOC_420,22/6/2019,3
Art04,LOC_001,1/4/2019,1
Art04,LOC_001,4/4/2019,1
Art04,LOC_001,5/4/2019,1
Art04,LOC_001,6/4/2019,1
Art04,LOC_001,8/4/2019,1
Art04,LOC_001,10/4/2019,1
Art04,LOC_001,16/4/2019,1
Art04,LOC_001,21/4/2019,1
Art04,LOC_001,27/4/2019,1
Art04,LOC_001,28/4/2019,1
Art04,LOC_001,1/5/2019,1
Art04,LOC_001,11/5/2019,1
Art04,LOC_001,12/5/2019,2
Art04,LOC_001,13/5/2019,1
Art04,LOC_001,16/5/2019,1
Art04,LOC_001,18/5/2019,2
Art04,LOC_001,19/5/2019,1
Art04,LOC_001,20/5/2019,1
Art04,LOC_001,28/5/2019,1
Art04,LOC_001,29/5/2019,2
Art04,LOC_001,30/5/2019,1
Art04,LOC_001,31/5/2019,1
Art04,LOC_001,4/6/2019,2
Art04,LOC_001,5/6/2019,1
Art04,LOC_001,9/6/2019,1
Art04,LOC_001,10/6/2019,1
Art04,LOC_001,20/6/2019,1
Art04,LOC_001,22/6/2019,4
Art04,LOC_002,1/4/2019,1
Art04,LOC_002,3/4/2019,1
Art04,LOC_002,5/4/2019,2
Art04,LOC_002,8/4/2019,1
Art04,LOC_002,10/4/2019,1
Art04,LOC_002,13/4/2019,1
Art04,LOC_002,15/4/2019,2
Art04,LOC_002,16/4/2019,1
Art04,LOC_002,13/5/2019,2
Art04,LOC_002,16/5/2019,1
Art04,LOC_002,28/5/2019,1
Art04,LOC_002,2/6/2019,1
Art04,LOC_002,16/6/2019,1
Art04,LOC_002,17/6/2019,2
Art04,LOC_002,18/6/2019,2
Art04,LOC_002,20/6/2019,2
Art04,LOC_003,10/4/2019,1
Art04,LOC_003,13/4/2019,1
Art04,LOC_003,14/4/2019,1
Art04,LOC_003,15/4/2019,1
Art04,LOC_003,16/4/2019,2
Art04,LOC_003,17/4/2019,3
Art04,LOC_003,13/5/2019,3
Art04,LOC_003,17/5/2019,3
Art04,LOC_003,22/5/2019,1
Art04,LOC_003,27/5/2019,1
Art04,LOC_003,30/5/2019,1
Art04,LOC_003,1/6/2019,1
Art04,LOC_003,3/6/2019,2
Art04,LOC_003,5/6/2019,1
Art04,LOC_003,6/6/2019,1
Art04,LOC_003,17/6/2019,1
Art04,LOC_003,20/6/2019,2
Art04,LOC_003,21/6/2019,1
Art04,LOC_004,1/4/2019,1
Art04,LOC_004,4/4/2019,1
Art04,LOC_004,11/4/2019,1
Art04,LOC_004,16/4/2019,1
Art04,LOC_004,11/5/2019,1
Art04,LOC_004,14/5/2019,1
Art04,LOC_004,17/5/2019,1
Art04,LOC_004,25/5/2019,2
Art04,LOC_004,27/5/2019,1
Art04,LOC_004,29/5/2019,2
Art04,LOC_004,2/6/2019,1
Art04,LOC_004,4/6/2019,1
Art04,LOC_004,9/6/2019,1
Art04,LOC_004,14/6/2019,1
Art04,LOC_004,15/6/2019,2
Art04,LOC_004,16/6/2019,1
Art04,LOC_004,20/6/2019,1
Art04,LOC_004,23/6/2019,1
Art04,LOC_005,1/4/2019,1
Art04,LOC_005,3/4/2019,1
Art04,LOC_005,4/4/2019,2
Art04,LOC_005,6/4/2019,1
Art04,LOC_005,7/4/2019,2
Art04,LOC_005,8/4/2019,1
Art04,LOC_005,10/4/2019,3
Art04,LOC_005,11/4/2019,1
Art04,LOC_005,12/4/2019,5
Art04,LOC_005,14/4/2019,3
Art04,LOC_005,15/4/2019,1
Art04,LOC_005,16/4/2019,1
Art04,LOC_005,17/4/2019,2
Art04,LOC_005,18/4/2019,1
Art04,LOC_005,21/4/2019,2
Art04,LOC_005,22/4/2019,1
Art04,LOC_005,24/4/2019,1
Art04,LOC_005,11/5/2019,1
Art04,LOC_005,14/5/2019,1
Art04,LOC_005,15/5/2019,3
Art04,LOC_005,16/5/2019,1
Art04,LOC_005,18/5/2019,2
Art04,LOC_005,21/5/2019,4
Art04,LOC_005,25/5/2019,2
Art04,LOC_005,28/5/2019,1
Art04,LOC_005,30/5/2019,1
Art04,LOC_005,31/5/2019,2
Art04,LOC_005,1/6/2019,3
Art04,LOC_005,8/6/2019,2
Art04,LOC_005,9/6/2019,1
Art04,LOC_005,10/6/2019,1
Art04,LOC_005,11/6/2019,1
Art04,LOC_005,15/6/2019,2
Art04,LOC_005,16/6/2019,1
Art04,LOC_005,17/6/2019,1
Art04,LOC_005,18/6/2019,1
Art04,LOC_005,19/6/2019,1
Art04,LOC_005,20/6/2019,2
Art04,LOC_005,21/6/2019,1
Art04,LOC_006,4/4/2019,1
Art04,LOC_006,10/4/2019,1
Art04,LOC_006,14/4/2019,1
Art04,LOC_006,15/4/2019,1
Art04,LOC_006,17/4/2019,1
Art04,LOC_006,20/4/2019,1
Art04,LOC_006,22/4/2019,1
Art04,LOC_006,24/4/2019,1
Art04,LOC_006,2/5/2019,1
Art04,LOC_006,4/5/2019,1
Art04,LOC_006,15/5/2019,1
Art04,LOC_006,16/5/2019,2
Art04,LOC_006,17/5/2019,1
Art04,LOC_006,27/5/2019,1
Art04,LOC_006,28/5/2019,1
Art04,LOC_006,31/5/2019,2
Art04,LOC_006,4/6/2019,1
Art04,LOC_006,12/6/2019,2
Art04,LOC_006,13/6/2019,1
Art04,LOC_006,14/6/2019,1
Art04,LOC_006,22/6/2019,2
Art04,LOC_007,1/4/2019,1
Art04,LOC_007,3/4/2019,1
Art04,LOC_007,4/4/2019,1
Art04,LOC_007,5/4/2019,2
Art04,LOC_007,6/4/2019,1
Art04,LOC_007,7/4/2019,3
Art04,LOC_007,9/4/2019,1
Art04,LOC_007,10/4/2019,1
Art04,LOC_007,11/4/2019,1
Art04,LOC_007,12/4/2019,4
Art04,LOC_007,13/4/2019,3
Art04,LOC_007,23/4/2019,3
Art04,LOC_007,24/4/2019,3
Art04,LOC_007,25/4/2019,3
Art04,LOC_007,10/5/2019,2
Art04,LOC_007,11/5/2019,5
Art04,LOC_007,12/5/2019,1
Art04,LOC_007,13/5/2019,2
Art04,LOC_007,14/5/2019,2
Art04,LOC_007,16/5/2019,1
Art04,LOC_007,17/5/2019,3
Art04,LOC_007,18/5/2019,2
Art04,LOC_007,21/5/2019,2
Art04,LOC_007,22/5/2019,2
Art04,LOC_007,23/5/2019,2
Art04,LOC_007,25/5/2019,3
Art04,LOC_007,5/6/2019,2
Art04,LOC_007,6/6/2019,1
Art04,LOC_007,7/6/2019,1
Art04,LOC_007,8/6/2019,2
Art04,LOC_007,10/6/2019,4
Art04,LOC_007,11/6/2019,1
Art04,LOC_007,12/6/2019,1
Art04,LOC_007,13/6/2019,2
Art04,LOC_007,14/6/2019,1
Art04,LOC_007,15/6/2019,2
Art04,LOC_007,16/6/2019,5
Art04,LOC_007,17/6/2019,6
Art04,LOC_007,18/6/2019,3
Art04,LOC_007,19/6/2019,1
Art04,LOC_007,20/6/2019,2
Art04,LOC_007,21/6/2019,3
Art04,LOC_007,22/6/2019,1
Art04,LOC_007,23/6/2019,2
Art04,LOC_008,11/5/2019,1
Art04,LOC_008,16/5/2019,1
Art04,LOC_008,22/5/2019,1
Art04,LOC_008,24/5/2019,1
Art04,LOC_008,25/5/2019,1
Art04,LOC_008,28/5/2019,1
Art04,LOC_008,30/5/2019,1
Art04,LOC_008,4/6/2019,1
Art04,LOC_008,6/6/2019,2
Art04,LOC_008,10/6/2019,1
Art04,LOC_008,14/6/2019,1
Art04,LOC_008,17/6/2019,1
Art04,LOC_009,4/4/2019,1
Art04,LOC_009,10/4/2019,1
Art04,LOC_009,10/5/2019,1
Art04,LOC_009,14/6/2019,1
Art04,LOC_009,20/6/2019,1
Art04,LOC_010,2/4/2019,2
Art04,LOC_010,8/4/2019,2
Art04,LOC_010,22/4/2019,2
Art04,LOC_010,27/4/2019,1
Art04,LOC_010,14/5/2019,1
Art04,LOC_010,17/5/2019,1
Art04,LOC_010,21/5/2019,1
Art04,LOC_010,24/5/2019,1
Art04,LOC_010,30/5/2019,1
Art04,LOC_010,7/6/2019,1
Art04,LOC_010,13/6/2019,1
Art04,LOC_011,1/4/2019,1
Art04,LOC_011,7/4/2019,1
Art04,LOC_011,8/4/2019,1
Art04,LOC_011,11/4/2019,1
Art04,LOC_011,17/5/2019,1
Art04,LOC_011,26/5/2019,2
Art04,LOC_011,27/5/2019,1
Art04,LOC_011,3/6/2019,1
Art04,LOC_011,4/6/2019,1
Art04,LOC_011,7/6/2019,1
Art04,LOC_011,18/6/2019,1
Art04,LOC_012,1/4/2019,1
Art04,LOC_012,6/4/2019,1
Art04,LOC_012,7/4/2019,1
Art04,LOC_012,8/4/2019,1
Art04,LOC_012,9/4/2019,1
Art04,LOC_012,13/4/2019,1
Art04,LOC_012,20/4/2019,1
Art04,LOC_012,26/4/2019,1
Art04,LOC_012,11/5/2019,1
Art04,LOC_012,12/5/2019,1
Art04,LOC_012,13/5/2019,1
Art04,LOC_012,16/5/2019,5
Art04,LOC_012,17/5/2019,2
Art04,LOC_012,18/5/2019,1
Art04,LOC_012,20/5/2019,1
Art04,LOC_012,21/5/2019,1
Art04,LOC_012,22/5/2019,1
Art04,LOC_012,23/5/2019,1
Art04,LOC_012,27/5/2019,2
Art04,LOC_012,28/5/2019,2
Art04,LOC_012,29/5/2019,2
Art04,LOC_012,30/5/2019,1
Art04,LOC_012,31/5/2019,1
Art04,LOC_012,12/6/2019,1
Art04,LOC_012,16/6/2019,1
Art04,LOC_013,1/4/2019,2
Art04,LOC_013,2/4/2019,1
Art04,LOC_013,3/4/2019,2
Art04,LOC_013,4/4/2019,1
Art04,LOC_013,5/4/2019,1
Art04,LOC_013,7/4/2019,1
Art04,LOC_013,8/4/2019,3
Art04,LOC_013,9/4/2019,1
Art04,LOC_013,11/4/2019,2
Art04,LOC_013,12/4/2019,1
Art04,LOC_013,15/4/2019,3
Art04,LOC_013,16/4/2019,1
Art04,LOC_013,17/4/2019,2
Art04,LOC_013,21/4/2019,1
Art04,LOC_013,22/4/2019,1
Art04,LOC_013,25/4/2019,1
Art04,LOC_013,26/4/2019,2
Art04,LOC_013,27/4/2019,3
Art04,LOC_013,30/4/2019,2
Art04,LOC_013,2/5/2019,2
Art04,LOC_013,12/5/2019,2
Art04,LOC_013,14/5/2019,1
Art04,LOC_013,15/5/2019,2
Art04,LOC_013,17/5/2019,2
Art04,LOC_013,18/5/2019,2
Art04,LOC_013,21/5/2019,1
Art04,LOC_013,22/5/2019,1
Art04,LOC_013,23/5/2019,1
Art04,LOC_013,24/5/2019,3
Art04,LOC_013,25/5/2019,3
Art04,LOC_013,27/5/2019,1
Art04,LOC_013,28/5/2019,1
Art04,LOC_013,30/5/2019,1
Art04,LOC_013,31/5/2019,1
Art04,LOC_013,1/6/2019,3
Art04,LOC_013,2/6/2019,3
Art04,LOC_013,3/6/2019,1
Art04,LOC_013,4/6/2019,1
Art04,LOC_013,5/6/2019,2
Art04,LOC_013,6/6/2019,1
Art04,LOC_013,7/6/2019,1
Art04,LOC_013,9/6/2019,1
Art04,LOC_013,10/6/2019,1
Art04,LOC_013,14/6/2019,1
Art04,LOC_013,15/6/2019,2
Art04,LOC_013,17/6/2019,1
Art04,LOC_013,18/6/2019,2
Art04,LOC_013,19/6/2019,1
Art04,LOC_013,20/6/2019,1
Art04,LOC_013,21/6/2019,2
Art04,LOC_013,22/6/2019,2
Art04,LOC_013,23/6/2019,1
Art04,LOC_014,12/5/2019,1
Art04,LOC_014,28/5/2019,1
Art04,LOC_015,18/4/2019,1
Art04,LOC_015,19/4/2019,1
Art04,LOC_015,12/5/2019,1
Art04,LOC_015,16/5/2019,1
Art04,LOC_015,22/5/2019,1
Art04,LOC_015,31/5/2019,1
Art04,LOC_015,15/6/2019,1
Art04,LOC_016,3/4/2019,1
Art04,LOC_016,5/4/2019,2
Art04,LOC_016,7/4/2019,1
Art04,LOC_016,9/4/2019,1
Art04,LOC_016,11/4/2019,1
Art04,LOC_016,12/4/2019,2
Art04,LOC_016,15/4/2019,1
Art04,LOC_016,24/4/2019,1
Art04,LOC_016,11/5/2019,1
Art04,LOC_016,12/5/2019,1
Art04,LOC_016,15/5/2019,1
Art04,LOC_016,16/5/2019,1
Art04,LOC_016,17/5/2019,2
Art04,LOC_016,20/5/2019,1
Art04,LOC_016,21/5/2019,2
Art04,LOC_016,22/5/2019,1
Art04,LOC_016,24/5/2019,1
Art04,LOC_016,25/5/2019,1
Art04,LOC_016,31/5/2019,3
Art04,LOC_016,3/6/2019,1
Art04,LOC_016,4/6/2019,1
Art04,LOC_016,7/6/2019,1
Art04,LOC_016,8/6/2019,1
Art04,LOC_016,10/6/2019,1
Art04,LOC_016,15/6/2019,1
Art04,LOC_016,17/6/2019,1
Art04,LOC_016,18/6/2019,1
Art04,LOC_017,2/4/2019,2
Art04,LOC_017,3/4/2019,1
Art04,LOC_017,5/4/2019,1
Art04,LOC_017,7/4/2019,1
Art04,LOC_017,9/4/2019,1
Art04,LOC_017,11/4/2019,2
Art04,LOC_017,13/4/2019,1
Art04,LOC_017,14/4/2019,3
Art04,LOC_017,15/4/2019,1
Art04,LOC_017,18/4/2019,1
Art04,LOC_017,22/4/2019,2
Art04,LOC_017,23/4/2019,1
Art04,LOC_017,29/4/2019,1
Art04,LOC_017,2/5/2019,1
Art04,LOC_017,10/5/2019,1
Art04,LOC_017,12/5/2019,1
Art04,LOC_017,14/5/2019,1
Art04,LOC_017,15/5/2019,2
Art04,LOC_017,16/5/2019,1
Art04,LOC_017,19/5/2019,1
Art04,LOC_017,20/5/2019,1
Art04,LOC_017,25/5/2019,1
Art04,LOC_017,30/5/2019,1
Art04,LOC_017,31/5/2019,1
Art04,LOC_017,1/6/2019,1
Art04,LOC_017,3/6/2019,2
Art04,LOC_017,4/6/2019,1
Art04,LOC_017,6/6/2019,1
Art04,LOC_017,11/6/2019,1
Art04,LOC_017,17/6/2019,1
Art04,LOC_017,18/6/2019,1
Art04,LOC_017,22/6/2019,2
Art04,LOC_017,23/6/2019,1
Art04,LOC_018,2/4/2019,1
Art04,LOC_018,3/4/2019,1
Art04,LOC_018,5/4/2019,2
Art04,LOC_018,6/4/2019,1
Art04,LOC_018,7/4/2019,1
Art04,LOC_018,11/4/2019,2
Art04,LOC_018,27/5/2019,2
Art04,LOC_018,28/5/2019,2
Art04,LOC_018,31/5/2019,1
Art04,LOC_018,3/6/2019,3
Art04,LOC_018,14/6/2019,1
Art04,LOC_018,15/6/2019,2
Art04,LOC_018,16/6/2019,2
Art04,LOC_018,17/6/2019,2
Art04,LOC_018,19/6/2019,2
Art04,LOC_018,20/6/2019,3
Art04,LOC_018,21/6/2019,1
Art04,LOC_018,23/6/2019,1
Art04,LOC_019,5/4/2019,1
Art04,LOC_019,27/4/2019,1
Art04,LOC_019,11/5/2019,1
Art04,LOC_019,18/5/2019,1
Art04,LOC_019,21/5/2019,1
Art04,LOC_019,28/5/2019,1
Art04,LOC_019,5/6/2019,1
Art04,LOC_019,17/6/2019,1
Art04,LOC_020,1/4/2019,1
Art04,LOC_020,2/4/2019,1
Art04,LOC_020,7/4/2019,2
Art04,LOC_020,12/4/2019,2
Art04,LOC_020,15/4/2019,1
Art04,LOC_020,17/4/2019,1
Art04,LOC_020,19/4/2019,1
Art04,LOC_020,13/5/2019,1
Art04,LOC_020,15/5/2019,2
Art04,LOC_020,17/5/2019,2
Art04,LOC_020,18/5/2019,1
Art04,LOC_020,21/5/2019,1
Art04,LOC_020,22/5/2019,1
Art04,LOC_020,28/5/2019,1
Art04,LOC_020,29/5/2019,1
Art04,LOC_020,31/5/2019,1
Art04,LOC_020,1/6/2019,1
Art04,LOC_020,2/6/2019,1
Art04,LOC_020,5/6/2019,1
Art04,LOC_020,15/6/2019,3
Art04,LOC_020,16/6/2019,2
Art04,LOC_020,17/6/2019,1
Art04,LOC_020,18/6/2019,2
Art04,LOC_021,9/4/2019,1
Art04,LOC_021,11/4/2019,2
Art04,LOC_021,28/4/2019,1
